District.Type,District.Number,name19.x,enrollment19,perc_white19,perc_frp19,name22.y,enrollment22,perc_white22,perc_frp22,name25.y,enrollment25,perc_white25,perc_frp25,math19,reading19,math22,reading22,name22.x,math25,reading25,name25.x,math_perc_19_22,math_perc_pt_19_22,math_perc_22_25,math_perc_pt_22_25,math_perc_19_25,math_perc_pt_19_25,reading_perc_19_22,reading_perc_pt_19_22,reading_perc_22_25,reading_perc_pt_22_25,reading_perc_19_25,reading_perc_pt_19_25,name19.y,filter_helper
1,813,Lake City Public School District,1253,89.86%,23.78%,Lake City Public School District,1202,88.02%,20.88%,Lake City Public School District,1189,85.62%,32.72%,54.79,56.03,46.78,47.45,Lake City Public School District,45.44,46.99,Lake City Public School District,-0.146194561,-0.0801,-0.02864472,-0.0134,-0.170651579,-9.35,-0.153132251,-0.0858,-0.009694415,-0.0046,-0.161342138,-9.04,Lake City Public School District,-9.04
1,492,Austin Public School District,5293,49.25%,55.41%,Austin Public School District,5182,44.71%,50.77%,Austin Public School District,5385,38.57%,59.07%,37.09,43.56,27.45,35.5,Austin Public School District,24.08,32.12,Austin Public School District,-0.259908331,-0.0964,-0.12276867,-0.0337,-0.350768401,-13.01,-0.18503214,-0.0806,-0.095211268,-0.0338,-0.262626263,-11.44,Austin Public School District,-11.44
1,624,White Bear Lake School District,8860,72.96%,26.31%,White Bear Lake School District,8481,71.42%,22.24%,White Bear Lake School District,8571,67.32%,30.43%,62.67,65.07,48.25,55.22,White Bear Lake School District,48.75,52.7,White Bear Lake School District,-0.230094144,-0.1442,0.010362694,0.005,-0.222115845,-13.92,-0.151375442,-0.0985,-0.045635639,-0.0252,-0.190102966,-12.37,White Bear Lake School District,-12.37
1,271,Bloomington Public School District,10641,48.32%,41.21%,Bloomington Public School District,10347,45.42%,39.02%,Bloomington Public Schools,10442,41.97%,47.53%,46.99,53.48,36.6,48.58,Bloomington Public School District,38.3,41.75,Bloomington Public Schools,-0.221110875,-0.1039,0.046448087,0.017,-0.184932964,-8.69,-0.091623037,-0.049,-0.140592837,-0.0683,-0.219334331,-11.73,Bloomington Public School District,-8.69
1,630,Red Lake Falls Public School Dist.,370,89.46%,31.08%,Red Lake Falls Public School Dist.,381,88.98%,24.15%,Red Lake Falls Public School District,421,84.56%,37.77%,58.29,59.49,53.33,52.48,Red Lake Falls Public School Dist.,54.39,53.13,Red Lake Falls Public School District,-0.085091782,-0.0496,0.019876242,0.0106,-0.066906845,-0.039,-0.11783493,-0.0701,0.012385671,0.0065,-0.106908724,-0.0636,Red Lake Falls Public School District,-0.039
1,640,Wabasso Public School District,407,95.82%,27.52%,Wabasso Public School District,399,92.23%,33.83%,Wabasso Public School District,404,91.83%,35.89%,60.68,56.11,53.59,52.11,Wabasso Public School District,64.25,44.83,Wabasso Public School District,-0.116842452,-0.0709,0.198917709,0.1066,0.058833223,0.0357,-0.07128854,-0.04,-0.139704471,-0.0728,-0.201033684,-0.1128,Wabasso Public School District,0.0357
1,720,Shakopee Public School District,8319,57.42%,34.61%,Shakopee Public School District,7950,51.77%,31.76%,Shakopee Public School District,7717,46.75%,39.03%,58.54,62.33,46.51,55.19,Shakopee Public School District,41.5,50.5,Shakopee Public School District,-0.205500512,-0.1203,-0.10771877,-0.0501,-0.29108302,-17.04,-0.11455158,-0.0714,-0.084979163,-0.0469,-0.189796246,-11.83,Shakopee Public School District,-11.83
1,508,St. Peter Public School District,2246,70.44%,35.93%,St. Peter Public School District,2094,69.63%,27.98%,St. Peter Public School District,2107,70.05%,38.21%,59.2,59.06,51.56,50.97,St. Peter Public School District,49.66,56.17,St. Peter Public School District,-0.129054054,-0.0764,-0.036850272,-0.019,-0.161148649,-9.54,-0.136979343,-0.0809,0.102020797,0.052,-0.048933288,-2.89,St. Peter Public School District,-2.89
1,671,Hills-Beaver Creek School District,364,93.68%,16.48%,Hills-Beaver Creek School District,367,93.46%,17.44%,Hills-Beaver Creek School District,343,88.63%,22.45%,67.53,67.96,58.05,62.64,Hills-Beaver Creek School District,55.5,62.11,Hills-Beaver Creek School District,-0.140382052,-0.0948,-0.043927649,-0.0255,-0.178143048,-0.1203,-0.078281342,-0.0532,-0.008461047,-0.0053,-0.086080047,-0.0585,Hills-Beaver Creek School District,-0.0585
1,676,Badger Public School District,220,91.36%,47.27%,Badger Public School District,224,91.07%,29.02%,Badger Public School District,223,88.79%,56.50%,57.52,70.63,42.2,51.75,Badger Public School District,35.65,46.15,Badger Public School District,-0.266342142,-0.1532,-0.15521327,-0.0655,-0.380215577,-0.2187,-0.267308509,-0.1888,-0.10821256,-0.056,-0.346594931,-0.2448,Badger Public School District,-0.2187
1,861,Winona Area Public School District,2937,79.81%,39.84%,Winona Area Public School District,2556,75.12%,31.10%,Winona Area Public School District,2465,71.32%,44.95%,48.57,49.16,36.12,41.45,Winona Area Public School District,34.12,38.53,Winona Area Public School District,-0.256331069,-0.1245,-0.055370986,-0.02,-0.29750875,-14.45,-0.156834825,-0.0771,-0.070446321,-0.0292,-0.21623271,-10.63,Winona Area Public School District,-10.63
1,13,Columbia Heights Public School Dist,3398,17.86%,72.81%,Columbia Heights Public School District,3258,15.62%,65.07%,Columbia Heights Public School District,3516,13.37%,76.59%,26.02,35.09,15.94,26.08,Columbia Heights Public School District,13.79,21.81,Columbia Heights Public School District,-0.387394312,-0.1008,-0.134880803,-0.0215,-0.470023059,-12.23,-0.25676831,-0.0901,-0.163726994,-0.0427,-0.3784554,-13.28,Columbia Heights Public School District,-12.23
1,695,Chisholm Public School District,726,90.63%,42.15%,Chisholm Public School District,688,90.12%,42.88%,Chisholm Public School District,640,87.50%,58.28%,45.34,59.7,27.98,40.63,Chisholm Public School District,25.32,40.24,Chisholm Public School District,-0.38288487,-0.1736,-0.095067906,-0.0266,-0.441552713,-0.2002,-0.319430486,-0.1907,-0.009598819,-0.0039,-0.325963149,-0.1946,Chisholm Public School District,-0.1946
1,696,Ely Public School District,573,89.88%,30.02%,Ely Public School District,508,89.17%,20.87%,Ely Public School District,528,91.67%,31.63%,49.53,62.75,43.62,56.14,Ely Public School District,43.23,54.2,Ely Public School District,-0.119321623,-0.0591,-0.008940853,-0.0039,-0.127195639,-0.063,-0.105338645,-0.0661,-0.034556466,-0.0194,-0.13625498,-0.0855,Ely Public School District,-0.063
1,698,Floodwood Public School District,222,85.14%,47.30%,Floodwood Public School District,165,82.42%,31.52%,Floodwood Public School District,168,85.71%,41.07%,44,52.48,32.53,51.32,Floodwood Public School District,39.78,47.78,Floodwood Public School District,-0.260681818,-0.1147,0.222871196,0.0725,-0.095909091,-0.0422,-0.022103659,-0.0116,-0.068978956,-0.0354,-0.089557927,-0.047,Floodwood Public School District,-0.0422
1,99,Esko Public School District,1283,92.21%,10.44%,Esko Public School District,1275,91.84%,6.27%,Esko Public School District,1287,92.39%,13.52%,75.77,80.72,66.77,70.75,Esko Public School District,64.33,66.42,Esko Public School District,-0.11878052,-0.09,-0.036543358,-0.0244,-0.150983239,-11.44,-0.12351338,-0.0997,-0.061201413,-0.0433,-0.1771556,-14.3,Esko Public School District,-11.44
1,138,North Branch Public Schools,2731,88.47%,29.00%,North Branch Area Public Schools,2573,84.61%,16.71%,North Branch Area Public Schools,2704,82.43%,29.47%,51.24,55.35,40.9,50.89,North Branch Area Public Schools,38.41,44.08,North Branch Area Public Schools,-0.201795472,-0.1034,-0.060880196,-0.0249,-0.25039032,-12.83,-0.080578139,-0.0446,-0.133818039,-0.0681,-0.203613369,-11.27,North Branch Public Schools,-11.27
1,182,Crosby-Ironton Public School Dist.,1048,91.51%,42.37%,Crosby-Ironton Public School District,1007,92.06%,27.71%,Crosby-Ironton Public School District,988,90.89%,43.72%,45.63,64.26,45.69,57.7,Crosby-Ironton Public School District,43.14,49.01,Crosby-Ironton Public School District,0.001314924,0.0006,-0.0558109,-0.0255,-0.054569362,-2.49,-0.102085279,-0.0656,-0.150606586,-0.0869,-0.237317149,-15.25,Crosby-Ironton Public School District,-2.49
1,707,Nett Lake Public School District,57,0.00%,64.91%,Nett Lake Public School District,40,0.00%,62.50%,Nett Lake Public School District,48,2.08%,79.17%,48.65,56.76,26.32,57.89,Nett Lake Public School District,20,36,Nett Lake Public School District,-0.458992806,-0.2233,-0.240121581,-0.0632,-0.588900308,-0.2865,0.019908386,0.0113,-0.378130938,-0.2189,-0.365750529,-0.2076,Nett Lake Public School District,-0.2076
1,316,Greenway Public School District,1067,84.35%,52.39%,Greenway Public School District,1066,81.80%,39.87%,Greenway Public School District,970,82.68%,52.27%,50.37,61.21,45.74,44.34,Greenway Public School District,43.16,44.08,Greenway Public School District,-0.091919794,-0.0463,-0.056405772,-0.0258,-0.143140758,-7.21,-0.275608561,-0.1687,-0.00586378,-0.0026,-0.279856233,-17.13,Greenway Public School District,-7.21
1,712,Mountain Iron-Buhl School District,536,82.84%,52.80%,Mountain Iron-Buhl School District,560,82.32%,39.64%,Mountain Iron-Buhl School District,637,85.40%,42.54%,45.79,63.21,36.93,51.18,Mountain Iron-Buhl School District,45.48,52.35,Mountain Iron-Buhl School District,-0.193492029,-0.0886,0.23151909,0.0855,-0.006770037,-0.0031,-0.190317988,-0.1203,0.022860492,0.0117,-0.171808258,-0.1086,Mountain Iron-Buhl School District,-0.0031
1,726,Becker Public School District,2942,92.76%,18.83%,Becker Public School District,2833,91.92%,14.19%,Becker Public School District,2877,90.51%,20.44%,66.22,64.88,54.64,58.46,Becker Public School District,51.89,52.65,Becker Public School District,-0.17487164,-0.1158,-0.050329429,-0.0275,-0.216399879,-14.33,-0.098951911,-0.0642,-0.099384194,-0.0581,-0.18850185,-12.23,Becker Public School District,-12.23
1,883,Rockford Public School District,1634,81.58%,23.81%,Rockford Public School District,1551,76.72%,21.41%,Rockford Public School District,1565,74.44%,29.78%,63.13,67.98,42.35,53.07,Rockford Public School District,39.51,51.31,Rockford Public School District,-0.329162047,-0.2078,-0.067060213,-0.0284,-0.374148582,-23.62,-0.219329214,-0.1491,-0.033163746,-0.0176,-0.245219182,-16.67,Rockford Public School District,-16.67
1,719,Prior Lake-Savage Area Schools,8931,80.27%,11.84%,Prior Lake-Savage Area Schools,8915,75.42%,11.04%,Prior Lake-Savage Area Schools,8788,73.21%,17.90%,71.61,68.43,60.1,61.75,Prior Lake-Savage Area Schools,57.58,59.63,Prior Lake-Savage Area Schools,-0.160731741,-0.1151,-0.041930116,-0.0252,-0.195922357,-14.03,-0.097618004,-0.0668,-0.034331984,-0.0212,-0.128598568,-8.8,Prior Lake-Savage Area Schools,-8.8
1,256,Red Wing Public School District,2667,75.67%,33.45%,Red Wing Public School District,2481,74.97%,25.11%,Red Wing Public School District,2225,71.42%,35.46%,48.88,54.75,33.99,42.2,Red Wing Public School District,31.06,37.92,Red Wing Public School District,-0.304623568,-0.1489,-0.086201824,-0.0293,-0.364566285,-17.82,-0.229223744,-0.1255,-0.101421801,-0.0428,-0.30739726,-16.83,Red Wing Public School District,-16.83
1,721,New Prague Area Schools,4276,92.94%,12.35%,New Prague Area Schools,4201,91.98%,10.62%,New Prague Area Schools,3980,91.51%,17.59%,70.8,69.89,61.62,62.11,New Prague Area Schools,58.53,53.2,New Prague Area Schools,-0.129661017,-0.0918,-0.050146056,-0.0309,-0.173305085,-12.27,-0.111317785,-0.0778,-0.14345516,-0.0891,-0.238803835,-16.69,New Prague Area Schools,-12.27
7,4020,Duluth Public Schools Academy,1362,77.17%,41.63%,Duluth Public Schools Academy,987,76.29%,33.94%,Duluth Public Schools Academy,780,68.33%,50.77%,54.06,55.35,33.12,45.25,Duluth Public Schools Academy,30.14,42.83,Duluth Public Schools Academy,-0.387347392,-0.2094,-0.089975845,-0.0298,-0.442471328,-0.2392,-0.182475158,-0.101,-0.053480663,-0.0242,-0.226196929,-0.1252,Duluth Public Schools Academy,-0.1252
1,701,Hibbing Public School District,2407,87.25%,40.96%,Hibbing Public School District,2190,85.16%,35.80%,Hibbing Public School District,2232,83.60%,47.45%,56.81,66.77,47.38,56,Hibbing Public School District,44.37,52.22,Hibbing Public School District,-0.165991903,-0.0943,-0.063528915,-0.0301,-0.218975532,-12.44,-0.161299985,-0.1077,-0.0675,-0.0378,-0.217912236,-14.55,Hibbing Public School District,-12.44
1,728,Elk River School District,13670,86.18%,15.76%,Elk River School District,13847,82.79%,11.16%,Elk River Public School District,14577,77.59%,21.91%,71.28,70.13,59.05,59.54,Elk River Public School District,60.89,60.37,Elk River Public School District,-0.17157688,-0.1223,0.031160034,0.0184,-0.145763187,-10.39,-0.151005276,-0.1059,0.013940208,0.0083,-0.139170113,-9.76,Elk River Public School District,-9.76
1,877,Buffalo-Hanover-Montrose Public Sch,5860,90.43%,22.08%,Buffalo-Hanover-Montrose Public Sch,5261,88.67%,16.54%,Buffalo-Hanover-Montrose Schools,5175,86.01%,27.13%,65.03,65.17,54.74,55.34,Buffalo-Hanover-Montrose Schools,50.74,53.26,Buffalo-Hanover-Montrose Schools,-0.158234661,-0.1029,-0.073072707,-0.04,-0.219744733,-14.29,-0.150836274,-0.0983,-0.037585833,-0.0208,-0.1827528,-11.91,Buffalo-Hanover-Montrose Public Schools,-11.91
1,739,Kimball Public School District,758,94.85%,23.61%,Kimball Public School District,751,95.21%,10.65%,Kimball Public School District,759,93.41%,25.03%,59.45,69.15,44.42,53.33,Kimball Public School District,44.18,45.09,Kimball Public School District,-0.252817494,-0.1503,-0.005402972,-0.0024,-0.2568545,-0.1527,-0.228778019,-0.1582,-0.154509657,-0.0824,-0.347939262,-0.2406,Kimball Public School District,-0.1527
1,191,Burnsville Public School District,8874,38.84%,51.00%,Burnsville Public School District,7745,31.22%,48.64%,Burnsville-Eagan-Savage School District,7663,27.47%,56.92%,43.29,48.2,31.42,40.52,Burnsville-Eagan-Savage School District,30.04,35.94,Burnsville-Eagan-Savage School District,-0.274197274,-0.1187,-0.043921069,-0.0138,-0.306075306,-13.25,-0.1593361,-0.0768,-0.113030602,-0.0458,-0.254356846,-12.26,Burnsville Public School District,-12.26
1,741,Paynesville Public School District,928,93.64%,31.03%,Paynesville Public School District,908,91.41%,18.06%,Paynesville Area Schools,894,90.83%,28.97%,59.43,59.96,33.64,39.09,Paynesville Public School District,38.43,48.7,Paynesville Area Schools,-0.433955915,-0.2579,0.142390012,0.0479,-0.35335689,-0.21,-0.348065377,-0.2087,0.245842927,0.0961,-0.187791861,-0.1126,Paynesville Public School District,-0.1126
1,690,Warroad Public School District,1002,73.75%,39.22%,Warroad Public School District,1050,74.57%,27.33%,Warroad Public School District,1041,73.58%,36.50%,49,66.67,42.78,55.78,Warroad Public School District,39.48,49.17,Warroad Public School District,-0.126938776,-0.0622,-0.07713885,-0.033,-0.194285714,-9.52,-0.163341833,-0.1089,-0.118501255,-0.0661,-0.262486876,-17.5,Warroad Public School District,-9.52
1,11,Anoka-Hennepin Public School District,38802,67.98%,32.38%,Anoka-Hennepin Public School District,38230,60.10%,29.48%,Anoka-Hennepin Public School District,38354,55.28%,38.56%,63.51,65.08,52.41,54.9,Anoka-Hennepin Public School District,51.94,52.64,Anoka-Hennepin Public School District,-0.174775626,-0.111,-0.008967754,-0.0047,-0.182176035,-11.57,-0.156422864,-0.1018,-0.041165756,-0.0226,-0.191149355,-12.44,Anoka-Hennepin Public School District,-11.57
1,578,Pine City Public School District,1594,90.15%,33.94%,Pine City Public School District,1572,88.10%,18.96%,Pine City Public School District,1582,86.60%,40.08%,48.81,55.74,43.24,48.14,Pine City Public School District,39.7,42.61,Pine City Public School District,-0.11411596,-0.0557,-0.08186864,-0.0354,-0.186642082,-9.11,-0.136347327,-0.076,-0.114873286,-0.0553,-0.235557948,-13.13,Pine City Public School District,-9.11
1,748,Sartell-St. Stephen School District,4074,90.77%,13.16%,Sartell-St. Stephen School District,4118,86.50%,14.69%,Sartell-St. Stephen School District,3943,84.17%,21.10%,75.28,72.1,61.17,65.53,Sartell-St. Stephen School District,64.53,61.82,Sartell-St. Stephen School District,-0.187433581,-0.1411,0.054928887,0.0336,-0.142800213,-10.75,-0.09112344,-0.0657,-0.056615291,-0.0371,-0.14257975,-10.28,Sartell-St. Stephen School District,-10.28
1,192,Farmington Public School District,7313,79.82%,15.12%,Farmington Public School District,6909,74.74%,13.89%,Farmington Public School District,6458,67.36%,25.44%,55.19,58.61,44.05,49.24,Farmington Public School District,40.27,45.27,Farmington Public School District,-0.201848161,-0.1114,-0.085811578,-0.0378,-0.270338829,-14.92,-0.159870329,-0.0937,-0.080625508,-0.0397,-0.227606211,-13.34,Farmington Public School District,-13.34
1,756,Blooming Prairie Public School Dist,759,88.93%,28.19%,Blooming Prairie Public School Dist,833,91.24%,28.57%,Blooming Prairie Public School District,864,93.52%,33.22%,60.05,63.83,55.48,54.57,Blooming Prairie Public School Dist,46.38,52.68,Blooming Prairie Public School District,-0.076103247,-0.0457,-0.164023071,-0.091,-0.22764363,-0.1367,-0.14507285,-0.0926,-0.034634415,-0.0189,-0.174682751,-0.1115,Blooming Prairie Public School District,-0.1115
1,194,Lakeville Public School District,11204,78.98%,12.80%,Lakeville Public School District,11512,73.95%,12.03%,Lakeville Area Schools,12025,67.09%,21.06%,69.33,73.25,56.81,63.19,Lakeville Area Schools,59.26,59.78,Lakeville Area Schools,-0.180585605,-0.1252,0.04312621,0.0245,-0.145247368,-10.07,-0.137337884,-0.1006,-0.053964235,-0.0341,-0.183890785,-13.47,Lakeville Public School District,-10.07
1,763,Medford Public School District,891,78.56%,34.23%,Medford Public School District,900,80.44%,28.89%,Medford Public School District,845,78.34%,34.91%,48.76,52.97,41.56,45.45,Medford Public School District,35.18,43.41,Medford Public School District,-0.147662018,-0.072,-0.153512993,-0.0638,-0.278506973,-0.1358,-0.141967151,-0.0752,-0.044884488,-0.0204,-0.180479517,-0.0956,Medford Public School District,-0.0956
1,768,Hancock Public School District,369,87.80%,28.73%,Hancock Public School District,424,87.50%,19.10%,Hancock Public School District,437,85.81%,25.40%,68.04,67.84,66.36,64.5,Hancock Public School District,73.14,74.04,Hancock Public School District,-0.024691358,-0.0168,0.102169982,0.0678,0.074955908,0.051,-0.049233491,-0.0334,0.147906977,0.0954,0.091391509,0.062,Hancock Public School District,0.062
